SK_ID_CURR,cluster_FullData,cluster_SocioDemo,TARGET,model_predict_proba,model_predict_class
271595,clust_9,clust_0,0.0,0.17605668773967037,1.0
182506,clust_9,clust_4,0.0,0.021367030117100946,0.0
169689,clust_9,clust_4,0.0,0.13017983119085383,0.0
266673,clust_5,clust_4,0.0,0.10363993669342235,0.0
297998,clust_9,clust_0,0.0,0.12054048066129222,0.0
450480,clust_3,clust_9,0.0,0.04252832944666327,0.0
391507,clust_9,clust_4,0.0,0.09279320538387718,0.0
394549,clust_4,clust_8,0.0,0.07148655833709848,0.0
367163,clust_9,clust_8,0.0,0.026741305348750858,0.0
378171,clust_9,clust_0,0.0,0.06297379674644074,0.0
273505,clust_9,clust_0,0.0,0.034481302992027424,0.0
220554,clust_9,clust_2,0.0,0.025786815099555504,0.0
214335,clust_9,clust_4,0.0,0.17851634904234126,1.0
136688,clust_9,clust_1,0.0,0.025908981268421376,0.0
327973,clust_9,clust_0,0.0,0.11134183342565859,0.0
226989,clust_7,clust_4,0.0,0.0351928545896162,0.0
358499,clust_2,clust_1,0.0,0.07568795994760474,0.0
360499,clust_3,clust_1,0.0,0.050769744163600895,0.0
121141,clust_9,clust_4,0.0,0.02532214802806246,0.0
264804,clust_9,clust_0,0.0,0.022486749845546952,0.0
197932,clust_9,clust_4,0.0,0.014546159330539005,0.0
264512,clust_9,clust_9,0.0,0.22371976510981903,1.0
104012,clust_9,clust_1,0.0,0.04416902878372007,0.0
452928,clust_3,clust_4,0.0,0.14027607783510943,0.0
235577,clust_9,clust_4,0.0,0.20620085038949618,1.0
176363,clust_9,clust_4,0.0,0.04559962941902176,0.0
280968,clust_9,clust_5,0.0,0.007130591634860011,0.0
323808,clust_2,clust_4,0.0,0.035275189881005344,0.0
371436,clust_9,clust_8,0.0,0.4011959626131703,1.0
285954,clust_9,clust_1,0.0,0.0926945570734504,0.0
406934,clust_2,clust_1,0.0,0.057114009955507555,0.0
113200,clust_9,clust_4,0.0,0.0919905795610981,0.0
215119,clust_9,clust_4,0.0,0.08639675291628968,0.0
249943,clust_9,clust_0,0.0,0.1218777440359662,0.0
171896,clust_8,clust_4,1.0,0.10465443125681383,0.0
300544,clust_9,clust_2,0.0,0.04789610757780771,0.0
129828,clust_9,clust_5,0.0,0.14391209252199053,0.0
139455,clust_2,clust_2,0.0,0.027139357120778602,0.0
109083,clust_2,clust_1,1.0,0.3872121031067903,1.0
161746,clust_9,clust_2,0.0,0.05847779355236023,0.0
387103,clust_9,clust_2,0.0,0.05295078717160214,0.0
158722,clust_9,clust_4,0.0,0.17540370305999145,1.0
418841,clust_9,clust_1,0.0,0.013710396430197381,0.0
213463,clust_9,clust_0,0.0,0.05947716423924211,0.0
146743,clust_9,clust_2,0.0,0.11183310382508685,0.0
221482,clust_3,clust_4,0.0,0.09405935852769001,0.0
284635,clust_9,clust_5,0.0,0.31007594375101305,1.0
436017,clust_2,clust_1,0.0,0.010138888273291945,0.0
221792,clust_8,clust_1,0.0,0.01773906234411567,0.0
415653,clust_9,clust_8,0.0,0.3942990255519998,1.0
340169,clust_9,clust_4,0.0,0.0858236067658232,0.0
405312,clust_9,clust_0,0.0,0.037679313812652715,0.0
380843,clust_9,clust_4,1.0,0.20587793259130122,1.0
398546,clust_9,clust_8,0.0,0.009391241760747132,0.0
446062,clust_2,clust_6,0.0,0.16749916211649674,1.0
362678,clust_9,clust_9,0.0,0.0564961719728815,0.0
424117,clust_9,clust_5,0.0,0.318393657583714,1.0
146841,clust_9,clust_9,0.0,0.0306323690526808,0.0
321686,clust_3,clust_4,0.0,0.05982233407362778,0.0
283104,clust_3,clust_9,0.0,0.23471353112179955,1.0
110551,clust_0,clust_2,0.0,0.017562868981885228,0.0
211893,clust_7,clust_8,0.0,0.2392218044663827,1.0
161879,clust_9,clust_0,0.0,0.013068339413088569,0.0
270552,clust_7,clust_2,0.0,0.3064205353616578,1.0
334583,clust_7,clust_2,0.0,0.6599933000609106,1.0
209287,clust_7,clust_8,0.0,0.03422534925328401,0.0
338578,clust_9,clust_4,0.0,0.04092141700394516,0.0
392457,clust_9,clust_9,0.0,0.1272906125041296,0.0
375230,clust_5,clust_8,0.0,0.12189139592802196,0.0
139081,clust_7,clust_2,0.0,0.06621144879960184,0.0
284359,clust_9,clust_0,0.0,0.15888091029433965,0.0
284128,clust_9,clust_5,0.0,0.3052346466304748,1.0
340886,clust_9,clust_8,0.0,0.17697622845101707,1.0
378790,clust_9,clust_9,0.0,0.04634204285499564,0.0
148927,clust_9,clust_0,0.0,0.02475407913019965,0.0
270116,clust_3,clust_4,1.0,0.11320596875681453,0.0
175692,clust_7,clust_1,0.0,0.1388589720863076,0.0
269419,clust_9,clust_4,0.0,0.11818100550675262,0.0
311215,clust_5,clust_4,0.0,0.08142782337886571,0.0
309771,clust_9,clust_8,1.0,0.1595734877969423,0.0
129882,clust_1,clust_4,0.0,0.10741339511490876,0.0
369889,clust_9,clust_0,0.0,0.06916508622372251,0.0
345619,clust_2,clust_4,0.0,0.023242055192146255,0.0
371098,clust_9,clust_7,0.0,0.035058806207206805,0.0
132915,clust_9,clust_5,0.0,0.07610138898187142,0.0
111109,clust_9,clust_8,0.0,0.02063398845027179,0.0
375284,clust_9,clust_8,0.0,0.08058125092600543,0.0
187890,clust_2,clust_1,0.0,0.10855857260172358,0.0
385743,clust_9,clust_8,0.0,0.1287826297215592,0.0
104521,clust_9,clust_5,0.0,0.06087374556099851,0.0
169544,clust_9,clust_1,0.0,0.1643742565367928,1.0
329758,clust_1,clust_9,0.0,0.1100570235880456,0.0
368611,clust_4,clust_1,0.0,0.08755881595528046,0.0
328858,clust_3,clust_8,0.0,0.09148863087027201,0.0
355650,clust_9,clust_2,0.0,0.0807204195536274,0.0
221764,clust_9,clust_4,0.0,0.029221747518112347,0.0
386898,clust_9,clust_4,0.0,0.00926649078605739,0.0
292256,clust_7,clust_8,0.0,0.05631610901372618,0.0
223994,clust_9,clust_4,0.0,0.16712733438405322,1.0
274745,clust_3,clust_7,0.0,0.02342926310076946,0.0
150005,clust_7,clust_7,0.0,0.11991610234656522,0.0
433699,clust_7,clust_5,0.0,0.014749890313783163,0.0
412950,clust_9,clust_0,0.0,0.04405359672440848,0.0
174981,clust_9,clust_2,0.0,0.042786471199557564,0.0
436198,clust_9,clust_8,0.0,0.2558743092932253,1.0
454176,clust_3,clust_8,0.0,0.24616749696558624,1.0
448409,clust_9,clust_9,0.0,0.027384212618304163,0.0
181171,clust_3,clust_0,0.0,0.20302645543268724,1.0
414079,clust_7,clust_9,1.0,0.6505102626887618,1.0
243691,clust_9,clust_0,0.0,0.035393332553765346,0.0
189369,clust_7,clust_2,0.0,0.09818600131342194,0.0
337520,clust_9,clust_4,0.0,0.05290870144435859,0.0
307409,clust_2,clust_7,0.0,0.09222578889584752,0.0
411994,clust_9,clust_8,0.0,0.04771419371954766,0.0
270849,clust_7,clust_0,0.0,0.008850591830785725,0.0
226231,clust_9,clust_8,0.0,0.02837830362441668,0.0
289356,clust_9,clust_0,0.0,0.08209160850635017,0.0
271317,clust_9,clust_9,0.0,0.14897553352967102,0.0
426381,clust_5,clust_2,0.0,0.03581329221539386,0.0
246291,clust_9,clust_2,0.0,0.20589864351575302,1.0
223416,clust_9,clust_5,0.0,0.032890485264443756,0.0
272216,clust_9,clust_7,1.0,0.35583464135399684,1.0
173914,clust_9,clust_1,0.0,0.011503031509827961,0.0
336232,clust_3,clust_8,0.0,0.03943817986911497,0.0
400801,clust_7,clust_6,1.0,0.11639172682334885,0.0
359267,clust_9,clust_4,0.0,0.2912171588878669,1.0
302995,clust_9,clust_4,0.0,0.04186341574650716,0.0
391001,clust_9,clust_4,0.0,0.12435536079604531,0.0
138610,clust_9,clust_8,0.0,0.11622853641090392,0.0
296571,clust_9,clust_8,0.0,0.05781510521645162,0.0
356461,clust_9,clust_0,0.0,0.1807258077432595,1.0
258903,clust_9,clust_4,0.0,0.13129213248557997,0.0
374488,clust_9,clust_0,0.0,0.067268684401742,0.0
398415,clust_9,clust_0,0.0,0.019239496294351555,0.0
204809,clust_7,clust_5,0.0,0.185553052336959,1.0
357594,clust_6,clust_8,0.0,0.13016998568090507,0.0
423367,clust_9,clust_5,0.0,0.05581449422442873,0.0
182245,clust_2,clust_2,0.0,0.06493104899098884,0.0
450631,clust_9,clust_4,0.0,0.03848602708747032,0.0
385833,clust_2,clust_0,0.0,0.1056403352763142,0.0
163345,clust_9,clust_0,0.0,0.31201023506210024,1.0
179113,clust_7,clust_8,0.0,0.06489791317865508,0.0
155695,clust_9,clust_5,0.0,0.07486713400476858,0.0
356401,clust_9,clust_8,0.0,0.08005565831284464,0.0
172325,clust_7,clust_7,1.0,0.27450281356324313,1.0
451554,clust_2,clust_0,0.0,0.08862028520808046,0.0
179553,clust_2,clust_6,0.0,0.019838625401254514,0.0
232200,clust_9,clust_2,0.0,0.10842779080928762,0.0
227781,clust_1,clust_0,0.0,0.1687377151565201,1.0
244027,clust_9,clust_9,0.0,0.06278202964197988,0.0
249516,clust_3,clust_8,0.0,0.02592244388902169,0.0
171269,clust_9,clust_8,0.0,0.022532324220321465,0.0
426357,clust_9,clust_2,0.0,0.10555944055616133,0.0
314284,clust_2,clust_9,1.0,0.5799211703092139,1.0
145942,clust_7,clust_8,0.0,0.04234169967516353,0.0
180776,clust_9,clust_7,0.0,0.030889018218136385,0.0
258358,clust_9,clust_0,0.0,0.26334295996219037,1.0
343980,clust_2,clust_7,0.0,0.08680794678429996,0.0
377585,clust_9,clust_9,0.0,0.18593898731967737,1.0
233904,clust_9,clust_8,0.0,0.03183940156596076,0.0
371016,clust_9,clust_4,0.0,0.019901841433232786,0.0
151485,clust_9,clust_5,0.0,0.04506809324442573,0.0
190202,clust_2,clust_7,0.0,0.1683046298426911,1.0
353059,clust_2,clust_9,0.0,0.12031926955787421,0.0
314338,clust_2,clust_9,0.0,0.30555327181430947,1.0
102607,clust_9,clust_2,0.0,0.44586083409516514,1.0
389103,clust_2,clust_4,0.0,0.02481904032161639,0.0
286927,clust_9,clust_9,0.0,0.11907260068745283,0.0
322469,clust_9,clust_2,0.0,0.11880847433218641,0.0
261785,clust_9,clust_0,0.0,0.0368228465115999,0.0
354026,clust_9,clust_9,0.0,0.044853961846927005,0.0
389851,clust_1,clust_1,0.0,0.15569998969696036,0.0
367500,clust_6,clust_5,0.0,0.07161456701152177,0.0
189900,clust_9,clust_9,0.0,0.07028441091622684,0.0
381328,clust_7,clust_2,0.0,0.18930220708392256,1.0
426950,clust_2,clust_9,0.0,0.039693765226436764,0.0
166172,clust_7,clust_2,0.0,0.049269638839577266,0.0
261849,clust_0,clust_8,0.0,0.015394047260179698,0.0
195723,clust_9,clust_4,0.0,0.08638957341942581,0.0
248941,clust_9,clust_2,0.0,0.05858940759780845,0.0
330015,clust_9,clust_9,0.0,0.024588758618989768,0.0
446819,clust_0,clust_1,0.0,0.059928893764501764,0.0
421445,clust_9,clust_7,0.0,0.018666210510073507,0.0
359655,clust_9,clust_8,0.0,0.28387752943342276,1.0
105496,clust_7,clust_8,1.0,0.14168859957215862,0.0
121047,clust_2,clust_4,1.0,0.547698787815285,1.0
184296,clust_9,clust_0,0.0,0.17679943245201435,1.0
101957,clust_2,clust_2,0.0,0.06643290633240385,0.0
177315,clust_4,clust_7,0.0,0.08366626285490546,0.0
220244,clust_5,clust_8,0.0,0.014052617020917408,0.0
375425,clust_9,clust_9,0.0,0.05446877026209315,0.0
370717,clust_9,clust_4,0.0,0.07236189384358092,0.0
117618,clust_3,clust_0,0.0,0.0258343370234941,0.0
220549,clust_2,clust_7,0.0,0.02387734000094413,0.0
187976,clust_7,clust_1,0.0,0.16937229208529642,1.0
429905,clust_9,clust_5,0.0,0.05827315223357107,0.0
373393,clust_9,clust_9,0.0,0.2159694769763329,1.0
346084,clust_9,clust_8,0.0,0.26313215665167633,1.0
103081,clust_9,clust_1,0.0,0.02521311071132125,0.0
374299,clust_3,clust_8,0.0,0.03777427380344393,0.0
250888,clust_3,clust_0,0.0,0.03466158829869352,0.0
374809,clust_9,clust_5,1.0,0.5609242965957799,1.0
240273,clust_8,clust_4,0.0,0.055701182124906656,0.0
369214,clust_8,clust_6,0.0,0.06056076654676791,0.0
307980,clust_9,clust_9,0.0,0.2078758025728253,1.0
244165,clust_9,clust_5,0.0,0.11850869601056503,0.0
227648,clust_9,clust_9,0.0,0.09098518645238572,0.0
443684,clust_9,clust_4,0.0,0.13400523724457275,0.0
138773,clust_9,clust_7,0.0,0.01208190898946966,0.0
455468,clust_9,clust_1,0.0,0.01814850179237126,0.0
377208,clust_9,clust_5,0.0,0.26399321670108183,1.0
339914,clust_9,clust_5,0.0,0.014659816262821602,0.0
367786,clust_7,clust_2,0.0,0.008830735496474739,0.0
249582,clust_9,clust_8,0.0,0.05983350526308287,0.0
361581,clust_2,clust_1,0.0,0.06661512152539995,0.0
289115,clust_3,clust_4,0.0,0.05426499426009322,0.0
419387,clust_9,clust_2,0.0,0.2190869416983544,1.0
448659,clust_7,clust_4,0.0,0.07847400759054125,0.0
275754,clust_9,clust_8,0.0,0.06637147352423123,0.0
251753,clust_9,clust_0,0.0,0.03626891929827767,0.0
198464,clust_4,clust_0,1.0,0.4379035150788902,1.0
405824,clust_9,clust_1,0.0,0.151961045818771,0.0
393259,clust_9,clust_2,0.0,0.09848676755336763,0.0
174684,clust_9,clust_0,0.0,0.07090458314790914,0.0
167731,clust_9,clust_4,0.0,0.22257920686885596,1.0
289993,clust_2,clust_2,0.0,0.024448955118802282,0.0
104947,clust_2,clust_7,1.0,0.28147546984898897,1.0
346285,clust_9,clust_2,1.0,0.10133577825206087,0.0
313480,clust_2,clust_9,1.0,0.20844672425856786,1.0
257239,clust_9,clust_2,0.0,0.05121654470590251,0.0
372219,clust_9,clust_2,0.0,0.09858865322963968,0.0
209277,clust_9,clust_2,0.0,0.08631458707926547,0.0
230223,clust_9,clust_9,1.0,0.14769940991781713,0.0
407700,clust_9,clust_1,0.0,0.04946942603239294,0.0
282383,clust_9,clust_9,0.0,0.057442407147735186,0.0
193495,clust_9,clust_9,1.0,0.4245079277812455,1.0
330086,clust_9,clust_4,0.0,0.009149497529071354,0.0
344873,clust_9,clust_4,0.0,0.04181962645497854,0.0
281703,clust_7,clust_4,0.0,0.07043166790895516,0.0
440777,clust_7,clust_1,0.0,0.04935742649029892,0.0
393845,clust_9,clust_9,0.0,0.5415126617584523,1.0
244098,clust_3,clust_8,0.0,0.020802849030622173,0.0
441446,clust_9,clust_4,0.0,0.018467096880398916,0.0
247110,clust_9,clust_4,0.0,0.04733534613569108,0.0
295658,clust_3,clust_8,0.0,0.0565869250052343,0.0
113518,clust_9,clust_0,0.0,0.11105277179263404,0.0
139165,clust_9,clust_5,0.0,0.22165818959412487,1.0
193965,clust_7,clust_9,0.0,0.02755224758720272,0.0
352085,clust_8,clust_4,0.0,0.01937164164100189,0.0
107504,clust_9,clust_2,0.0,0.05128580934965362,0.0
142091,clust_9,clust_1,0.0,0.03989328438836512,0.0
221369,clust_8,clust_2,0.0,0.14696300991842157,0.0
311479,clust_3,clust_4,0.0,0.13510382319986108,0.0
139619,clust_3,clust_7,0.0,0.05478744374542348,0.0
378531,clust_7,clust_4,0.0,0.1791273978996929,1.0
354972,clust_9,clust_8,0.0,0.07841156643191219,0.0
250641,clust_9,clust_5,0.0,0.10628092151429278,0.0
192678,clust_1,clust_2,0.0,0.02593109443208735,0.0
283277,clust_9,clust_7,0.0,0.10830780889356588,0.0
275297,clust_9,clust_8,0.0,0.5118359476952214,1.0
337194,clust_9,clust_4,0.0,0.04893684750463746,0.0
319094,clust_9,clust_9,0.0,0.3615562663196994,1.0
299819,clust_9,clust_9,0.0,0.03183413340411076,0.0
115929,clust_9,clust_4,1.0,0.3440570740053242,1.0
430441,clust_9,clust_5,0.0,0.04306294833910707,0.0
407161,clust_9,clust_5,0.0,0.05611121094785862,0.0
236338,clust_9,clust_4,0.0,0.05533465964991589,0.0
178869,clust_2,clust_0,0.0,0.04863571806591446,0.0
317375,clust_9,clust_9,0.0,0.049633181454402465,0.0
420371,clust_7,clust_8,0.0,0.018363042037130343,0.0
216613,clust_3,clust_4,1.0,0.14290700639232679,0.0
161025,clust_9,clust_5,0.0,0.024257527394188457,0.0
435530,clust_9,clust_8,0.0,0.04462563525529813,0.0
122454,clust_9,clust_7,0.0,0.02663150259744412,0.0
261297,clust_9,clust_5,0.0,0.05336040220431102,0.0
103716,clust_9,clust_7,0.0,0.057776616697469405,0.0
202778,clust_9,clust_0,0.0,0.11540830428251159,0.0
307673,clust_9,clust_8,0.0,0.11417160373736089,0.0
319895,clust_9,clust_9,0.0,0.02920410210057628,0.0
420079,clust_9,clust_8,0.0,0.04768766297539356,0.0
413937,clust_9,clust_9,0.0,0.019284561584697983,0.0
266488,clust_9,clust_2,0.0,0.03509918495895191,0.0
263043,clust_1,clust_8,0.0,0.019395652122373506,0.0
256133,clust_3,clust_8,0.0,0.034813720165099496,0.0
236696,clust_8,clust_9,0.0,0.03312926856801175,0.0
341526,clust_2,clust_2,0.0,0.039902098960768455,0.0
396776,clust_3,clust_8,0.0,0.1595861477435902,0.0
189302,clust_9,clust_9,0.0,0.07376836496714108,0.0
376020,clust_9,clust_7,0.0,0.12053466774829417,0.0
314765,clust_7,clust_7,0.0,0.06442544156322876,0.0
267759,clust_9,clust_8,0.0,0.02637098723461004,0.0
419470,clust_9,clust_5,0.0,0.07619387617412424,0.0
289462,clust_9,clust_4,0.0,0.040673498444791394,0.0
145395,clust_9,clust_2,0.0,0.04370741678781996,0.0
435853,clust_6,clust_2,0.0,0.0989823242670638,0.0
189526,clust_2,clust_4,0.0,0.045541754536345354,0.0
169951,clust_7,clust_4,0.0,0.13496167104708398,0.0
235714,clust_9,clust_2,0.0,0.35291863257293904,1.0
114895,clust_9,clust_0,0.0,0.17406318898473147,1.0
268346,clust_9,clust_7,0.0,0.009458539043862142,0.0
321010,clust_7,clust_2,0.0,0.038351133896228524,0.0
120074,clust_9,clust_5,0.0,0.006976983277561083,0.0
144240,clust_9,clust_8,0.0,0.10195085860423832,0.0
393585,clust_9,clust_0,0.0,0.1386825991877813,0.0
193845,clust_7,clust_7,0.0,0.07047682364884995,0.0
440488,clust_9,clust_8,0.0,0.022231296341107966,0.0
382193,clust_9,clust_1,0.0,0.05540438544433284,0.0
301139,clust_9,clust_0,0.0,0.3331806033528818,1.0
246461,clust_9,clust_9,0.0,0.06263161155652877,0.0
246826,clust_9,clust_4,0.0,0.020236362418919084,0.0
353383,clust_7,clust_4,1.0,0.45801972133302205,1.0
397259,clust_9,clust_8,0.0,0.13983547960640014,0.0
308382,clust_0,clust_5,0.0,0.08747926615320416,0.0
424683,clust_2,clust_0,0.0,0.0954039843099238,0.0
320238,clust_1,clust_4,0.0,0.01900134042234333,0.0
101010,clust_9,clust_5,0.0,0.16642449163365652,1.0
272109,clust_9,clust_8,1.0,0.5370939981346801,1.0
455479,clust_7,clust_7,0.0,0.20348989440627732,1.0
101852,clust_3,clust_7,0.0,0.03332296458699362,0.0
284255,clust_9,clust_0,0.0,0.04648925096323225,0.0
247499,clust_9,clust_4,0.0,0.02193140716710883,0.0
347098,clust_4,clust_2,0.0,0.6778808615202662,1.0
156596,clust_7,clust_9,0.0,0.07591258536297224,0.0
452054,clust_3,clust_0,0.0,0.04661024114182282,0.0
441775,clust_7,clust_8,0.0,0.10296592110113266,0.0
438006,clust_9,clust_5,0.0,0.05901177396700507,0.0
232684,clust_7,clust_4,0.0,0.0304924972434712,0.0
312340,clust_9,clust_9,0.0,0.037028760613911076,0.0
352675,clust_9,clust_9,0.0,0.051788701338444404,0.0
411270,clust_9,clust_0,0.0,0.025087338552411614,0.0
138931,clust_9,clust_9,0.0,0.4715258667198629,1.0
367891,clust_3,clust_1,0.0,0.004254351834661957,0.0
317301,clust_9,clust_0,0.0,0.1608402710958379,1.0
292202,clust_7,clust_4,0.0,0.10235035015751841,0.0
300277,clust_5,clust_8,0.0,0.019095211728425654,0.0
235747,clust_3,clust_4,0.0,0.024291530810353804,0.0
361602,clust_2,clust_0,0.0,0.034782990243436916,0.0
336596,clust_9,clust_0,0.0,0.1289971531525675,0.0
181937,clust_9,clust_8,0.0,0.1360184538698127,0.0
196724,clust_9,clust_7,0.0,0.1277296875964331,0.0
254005,clust_9,clust_4,0.0,0.3661755645166247,1.0
268561,clust_7,clust_9,0.0,0.3327668032173377,1.0
134315,clust_8,clust_5,0.0,0.40311478988008415,1.0
374719,clust_3,clust_4,0.0,0.10940439089850827,0.0
429980,clust_9,clust_4,0.0,0.09247741914330487,0.0
401438,clust_9,clust_8,0.0,0.08819712617232024,0.0
249905,clust_9,clust_4,0.0,0.04370364125769389,0.0
257915,clust_7,clust_1,0.0,0.03610810469153529,0.0
192939,clust_9,clust_8,0.0,0.3202561270825745,1.0
256656,clust_9,clust_4,0.0,0.20982146355706274,1.0
403140,clust_7,clust_8,0.0,0.195110769054906,1.0
209429,clust_9,clust_2,0.0,0.2355459014092426,1.0
197543,clust_9,clust_4,0.0,0.3472660493141741,1.0
207229,clust_9,clust_7,0.0,0.16524596702234143,1.0
359860,clust_3,clust_2,0.0,0.020839042540845565,0.0
197345,clust_9,clust_9,0.0,0.040916272932745835,0.0
416149,clust_7,clust_8,0.0,0.10619596516579159,0.0
443828,clust_8,clust_1,0.0,0.07689499410030202,0.0
156468,clust_9,clust_0,0.0,0.023513114849491253,0.0
393213,clust_9,clust_9,0.0,0.11383677939691299,0.0
397983,clust_9,clust_0,0.0,0.05014210053333168,0.0
287319,clust_9,clust_4,0.0,0.13073152674713784,0.0
164785,clust_9,clust_7,0.0,0.22114754401449158,1.0
116701,clust_9,clust_8,0.0,0.09243465870137729,0.0
114485,clust_9,clust_9,0.0,0.025333590892955903,0.0
151886,clust_9,clust_0,0.0,0.014675957632857572,0.0
302574,clust_9,clust_4,0.0,0.0577054446064325,0.0
352466,clust_9,clust_2,0.0,0.0323348435848635,0.0
124985,clust_9,clust_9,0.0,0.05893549681968454,0.0
224909,clust_8,clust_4,1.0,0.5368028875374304,1.0
299097,clust_6,clust_9,0.0,0.25340418539432213,1.0
365032,clust_9,clust_4,0.0,0.013843860126706789,0.0
181000,clust_7,clust_4,0.0,0.02536564666299786,0.0
117877,clust_9,clust_4,0.0,0.055318288401504115,0.0
264012,clust_7,clust_2,0.0,0.10970528858099256,0.0
144662,clust_7,clust_0,0.0,0.26701668999937095,1.0
300604,clust_9,clust_5,0.0,0.02223254805373776,0.0
318431,clust_9,clust_9,1.0,0.7292317154977475,1.0
349053,clust_9,clust_4,0.0,0.034519774402814445,0.0
448342,clust_9,clust_9,0.0,0.07036049619629614,0.0
443401,clust_9,clust_2,0.0,0.1608319268203176,1.0
262798,clust_9,clust_5,0.0,0.059664894083849764,0.0
451253,clust_9,clust_8,0.0,0.06566479810258145,0.0
306925,clust_7,clust_1,1.0,0.5067931883783311,1.0
396019,clust_9,clust_2,0.0,0.07839625024063682,0.0
213297,clust_9,clust_2,0.0,0.14393915115841927,0.0
266554,clust_2,clust_8,0.0,0.17588903459864003,1.0
135139,clust_3,clust_2,0.0,0.0601813086823759,0.0
427720,clust_3,clust_8,0.0,0.030640404942279147,0.0
314501,clust_3,clust_4,0.0,0.08963743833868701,0.0
387381,clust_2,clust_4,0.0,0.018335184335206936,0.0
421304,clust_9,clust_8,0.0,0.07281010941587224,0.0
128900,clust_9,clust_1,0.0,0.19231127359602646,1.0
235876,clust_9,clust_8,0.0,0.07459543323329179,0.0
127159,clust_7,clust_7,0.0,0.20740732582248628,1.0
375101,clust_9,clust_4,0.0,0.06383790627328119,0.0
168139,clust_9,clust_5,0.0,0.04289189738596045,0.0
377587,clust_9,clust_8,0.0,0.16107410019164298,1.0
455249,clust_2,clust_4,0.0,0.04852090232267994,0.0
163064,clust_7,clust_8,0.0,0.07759672630362324,0.0
441507,clust_9,clust_5,0.0,0.08274143577609576,0.0
435015,clust_9,clust_4,0.0,0.04391997807292905,0.0
225915,clust_9,clust_2,0.0,0.23008752091588977,1.0
177779,clust_9,clust_1,0.0,0.07795790809887249,0.0
146034,clust_2,clust_4,0.0,0.21408613332568383,1.0
450164,clust_9,clust_9,0.0,0.08849253210855171,0.0
351700,clust_9,clust_2,0.0,0.038871109300446335,0.0
200727,clust_7,clust_8,1.0,0.44432387012360053,1.0
217160,clust_9,clust_8,1.0,0.1514876644201367,0.0
402823,clust_9,clust_6,0.0,0.018820345820265243,0.0
309308,clust_3,clust_7,0.0,0.062109811128524324,0.0
380745,clust_7,clust_4,1.0,0.6165539113700226,1.0
297182,clust_3,clust_1,0.0,0.041847347894861844,0.0
391816,clust_2,clust_4,0.0,0.32641230640702484,1.0
290250,clust_5,clust_9,0.0,0.07417952231806893,0.0
387990,clust_3,clust_8,0.0,0.027614693172467536,0.0
351399,clust_9,clust_5,1.0,0.3573053220422239,1.0
235130,clust_9,clust_1,0.0,0.19748214177534873,1.0
322483,clust_9,clust_7,0.0,0.027380665314558492,0.0
247339,clust_9,clust_7,1.0,0.4740473344114326,1.0
161186,clust_9,clust_4,0.0,0.031350633378568964,0.0
125117,clust_7,clust_4,0.0,0.06320401700124186,0.0
130907,clust_3,clust_4,0.0,0.030673583189899184,0.0
177302,clust_7,clust_5,0.0,0.06426105780374505,0.0
126020,clust_9,clust_4,0.0,0.17266549662184605,1.0
175918,clust_9,clust_4,0.0,0.0897522484739165,0.0
135984,clust_9,clust_5,0.0,0.21985362486237076,1.0
338616,clust_7,clust_4,0.0,0.032816697164825916,0.0
436019,clust_7,clust_9,1.0,0.210209502168857,1.0
451065,clust_9,clust_7,0.0,0.03131060605430283,0.0
447833,clust_3,clust_0,0.0,0.028704685303913176,0.0
371564,clust_9,clust_0,0.0,0.026853815649702045,0.0
116282,clust_7,clust_4,0.0,0.016401366965625705,0.0
403077,clust_9,clust_9,0.0,0.29771108161098886,1.0
233026,clust_9,clust_4,0.0,0.07781764195254283,0.0
171462,clust_9,clust_4,0.0,0.04386553634054826,0.0
164754,clust_9,clust_9,1.0,0.2481837843735632,1.0
135905,clust_9,clust_8,0.0,0.2315161838948336,1.0
109286,clust_7,clust_4,1.0,0.5749638273861566,1.0
211057,clust_9,clust_1,0.0,0.04643704128155857,0.0
289052,clust_9,clust_4,0.0,0.10741395904893244,0.0
347114,clust_9,clust_4,0.0,0.022463111732392193,0.0
104681,clust_9,clust_4,0.0,0.13498740351091548,0.0
311993,clust_9,clust_2,0.0,0.11160902066194442,0.0
258982,clust_9,clust_8,0.0,0.15204348560300557,0.0
168843,clust_2,clust_5,0.0,0.08352634622760531,0.0
118824,clust_9,clust_4,1.0,0.16931480406894056,1.0
164053,clust_9,clust_0,0.0,0.17563757573990438,1.0
115195,clust_9,clust_4,0.0,0.02909491039511567,0.0
282061,clust_7,clust_0,1.0,0.06696283194814903,0.0
262113,clust_9,clust_6,0.0,0.04763272351144929,0.0
377860,clust_9,clust_8,0.0,0.03831010212070282,0.0
236953,clust_9,clust_8,0.0,0.25049497937816845,1.0
241931,clust_9,clust_5,0.0,0.053550046609041814,0.0
197848,clust_2,clust_1,0.0,0.036507291350385516,0.0
244793,clust_9,clust_8,0.0,0.05271656445521714,0.0
248513,clust_9,clust_9,0.0,0.11796182953069878,0.0
124666,clust_9,clust_8,0.0,0.06062638285170779,0.0
196087,clust_7,clust_5,0.0,0.021266946785405128,0.0
430597,clust_9,clust_0,0.0,0.5117688075481189,1.0
117567,clust_8,clust_9,0.0,0.03460986537437859,0.0
258073,clust_9,clust_2,0.0,0.06467077819110689,0.0
440581,clust_2,clust_8,0.0,0.09352752606609734,0.0
330899,clust_2,clust_9,0.0,0.24216555410944884,1.0
161431,clust_3,clust_0,0.0,0.06626569192825349,0.0
